Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Relative Velocity km per sec,Miss Dist.(Astronomical),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Eccentricity,Semi Major Axis,Inclination,Orbital Period,Perihelion Distance,Aphelion Dist,Mean Anomaly,Mean Motion,Hazardous
23.6,0.0506471459,0.1132504611,12.8504891604,0.1035132265,7,0.0861491,5.954,0.1239925543832356,1.008238435439085,24.77533426614956,369.7799001578682,0.8832243764016361,1.133252494476534,189.6989616732073,0.9735521044986682,0
18.9,0.4411182,0.9863702813,12.2332722553,0.497119657,1,0.00780919,6.815,0.2591852622152756,0.8508260810584923,26.37052472766208,286.6550638939651,0.6303045001397517,1.071347661977233,281.9665798316067,1.255864784349895,1
25.5,0.0211132445,0.0472106499,8.517946013,0.111487582,6,0.00013018,6.709,0.298858195582358,0.8774361804419604,6.150387915474075,300.2076357288911,0.6152071868163997,1.139665174067521,73.76512269346557,1.199170031521469,0
24.8,0.0291443905,0.0651688382,6.6538295387,0.0894649774,7,0.00636869,6.987,0.3438975150905612,0.8344594336431327,2.304434117295809,278.4237445317889,0.5474909079693823,1.121427959316883,266.0140277128618,1.292993169836839,0
20.6,0.2016299194,0.4508582062,29.4302812921,0.3768912513,1,0.00776213,6.406,0.5067309960541482,0.905332741622625,23.64366894559662,314.637706309309,0.4465725796997594,1.364092903545491,87.3248993520435,1.144173100620359,1
25.3,0.0231502122,0.0517654482,8.8278212816,0.0245670633,7,0.0235905,4.614,0.2939303550194052,1.427908095723561,14.38957792798539,623.2306604168333,1.008202562212452,1.84761362923467,6.880192387797671,0.5776352526674833,0
24.5,0.0334622374,0.0748238376,8.2236685539,0.1296035564,9,0.128749,4.557,0.2298182303820832,1.460950421666123,15.28518476584575,644.9880139176058,1.125197381082856,1.796703462249389,356.5723200691482,0.5581499070244557,0
16.05,1.6389095149,3.6647130844,23.3229221591,0.4005351707,0,0.149558,6.946,0.4365122239502867,0.832041312581066,15.7559714300814,277.2143849607028,0.4688451088077891,1.195237516354343,104.564615889354,1.2986339076561,0
21.4,0.1394938229,0.3119176705,16.4045942393,0.2208746118,2,0.0781464,5.845,0.3913111970318248,1.027208608418418,17.70798528407041,380.2650420305567,0.6252503782568122,1.429166838580025,277.0764677808798,0.9467081119990822,0
23.9,0.04411182,0.0986370281,5.7372274888,0.1094081515,5,0.109753,4.885,0.1887581090257342,1.332263567413817,9.907646797008876,561.673138164778,1.080788015704907,1.583739119122728,193.585809295939,0.6409421699892417,0
23.9,0.04411182,0.0986370281,8.6889850466,0.0594194958,8,0.0481181,4.49,0.3531830552798929,1.486495377882348,8.474792191178373,661.978327921808,0.9614903986624216,2.011500357102275,338.0381419690568,0.543824449858006,0
20.7,0.1925550782,0.4305662442,10.5686179712,0.1681742927,7,0.104408,3.11,0.5897515225248614,2.657423557894574,3.888950867308519,1582.302804698778,1.090203968632815,4.224643147156333,218.6111952163166,0.2275165024867241,0
14.6,3.1956188672,7.1456210173,30.7600954292,0.2508292169,0,0.0987093,3.09,0.7715788638816762,2.296847863143727,12.57662356140398,1271.442637792404,0.5246485983902345,4.06904712789722,339.8802389973472,0.2831429348830595,0
20.8,0.1838886721,0.411187571,9.8942295176,0.2809263739,0,0.0241636,6.099,0.2792445622055008,0.9882461226873592,4.669720186458235,358.8360814924976,0.712283766806244,1.264208478568475,350.6047159542996,1.003243593851157,1
18.6,0.5064714588,1.1325046106,32.7070176024,0.2883500168,0,0.0675992,3.864,0.7318793077954446,1.683140132723785,4.816227466499638,797.5884201144304,0.4512846974631685,2.914995567984402,75.21288956149226,0.4513606152260217,0
20.8,0.1838886721,0.411187571,26.1605506356,0.4728734579,1,0.16299,6.001,0.5035090135043074,0.9754798354360636,26.95838378262564,351.9053515630647,0.4843169458023071,1.46664272506982,67.80592563241163,1.023002345377759,0
25.2,0.0242412481,0.0542050786,4.9894441958,0.0902258897,0,0.0871549,3.613,0.4779257597869694,2.078946114902563,0.8271182021281122,1094.871815265804,1.085364213381587,3.072528016423538,335.3159994059869,0.3288056144842874,0
26.6,0.0127219879,0.0284472297,13.2906250668,0.0112671423,8,0.0108532,4.068,0.5250345799589812,1.674609409904534,5.723385222746541,791.5324384489545,0.7953815617799497,2.553837258029118,336.9252991896883,0.4548139564632843,0
24.7,0.0305179233,0.0682401509,8.8185448582,0.0204212674,7,0.0189255,4.904,0.3268547774555902,1.314549985245477,5.772929600801121,550.5085695093261,0.8848830423638174,1.744216928127137,238.2343823917116,0.653940773929953,0
25.2,0.0242412481,0.0542050786,4.9894426164,0.0902260297,0,0.0885372,3.613,0.4777297924128573,2.078851169907748,0.826860437871567,1094.796812303104,1.085722032050494,3.071980307765002,106.8378997003826,0.328828140486338,0
20.5,0.2111324448,0.4721064988,15.2135383212,0.3641359107,5,0.00624978,4.723,0.5714881385786736,1.332799976655549,9.612285512248572,562.012391966622,0.5711205988989694,2.094479354412127,156.8768442502231,0.640555270926091,1
20.2,0.2424124811,0.5420507863,10.2568687241,0.1740287674,0,0.0130652,4.304,0.3768073209959183,1.573763858961513,11.68216017014653,721.1203945244606,0.9807581153860272,2.166769602536999,177.3267775472767,0.4992231570948708,1
24.4,0.0350392641,0.0783501764,27.4431079937,0.4579256949,7,0.00568196,8.152,0.5346643854525518,0.6902967959994935,3.597700240360242,209.4846537572865,0.3212196837865588,1.059373908212428,264.6418738701183,1.718502971664473,0
22.4,0.0880146521,0.1968067451,7.5202628197,0.2032138589,0,0.0179445,5.566,0.1073199442521597,1.114015101565765,13.27133880998655,429.4721873313424,0.994459062969663,1.233571140161867,70.26882606529705,0.8382382156967387,0
23.9,0.04411182,0.0986370281,10.6766634861,0.002864044,6,0.000568461,3.51,0.561929744465992,2.111549076246003,6.925800701871786,1120.727932907246,0.9250068434036852,3.298091309088322,77.36884601094806,0.3212197978024292,0
25.1,0.0253837029,0.0567596853,2.7964746193,0.0299379873,5,0.0138323,5.259,0.173958830738464,1.206902296965715,2.175457551799434,484.2912223277216,0.9969509845699928,1.416853609361438,47.14883037401685,0.7433543772890988,0
20.2,0.2424124811,0.5420507863,16.2430795981,0.4471045333,6,0.433741,3.799,0.2976482612561704,1.844507039975362,30.68072733578286,914.9953828711368,1.29549272665193,2.393521353298795,287.4650039786357,0.3934446082890241,0
23.387,0.0558669519,0.1249223021,18.2661627226,0.3758226706,6,0.0135445,3.307,0.7381179967863692,2.125240032804556,5.126159613051862,1131.64552125689,0.5565621171006594,3.693917948508453,73.16682290026979,0.3181208189647206,0
24.5,0.0334622374,0.0748238376,11.3528317584,0.0595423341,8,0.0548246,4.7,0.2690681366924573,1.383199268789707,19.22369694751681,594.1902933096467,1.011024418862091,1.755374118717322,340.6461722481827,0.6058665112060245,0
23.6,0.0506471459,0.1132504611,12.7487890635,0.0656362476,8,0.0532314,5.742,0.03015671553579461,1.056871112830069,24.71812076528166,396.854645363919,1.024999351322454,1.088742874337684,295.5888693589475,0.9071331385572596,0
17.3,0.9216265485,2.0608196123,24.4638333374,0.4793818498,0,0.375572,4.984,0.5036969192312907,1.234758600037682,23.89340173752436,501.1543638808701,0.6128144972043599,1.856702702871003,23.85256875539582,0.7183415449328022,0
20.2,0.2424124811,0.5420507863,14.9594331651,0.1508847507,0,0.139163,5.466,0.4072315514275167,1.120538537282404,14.10491473084526,433.2500512737769,0.6642198903105706,1.576857184254238,214.9650423869225,0.830928926474635,0
19.4,0.3503926411,0.7835017643,22.2395754627,0.4956403555,1,0.054975,6.54,0.4782238870326821,0.8884139717785468,19.63484850169642,305.8591637319883,0.4635531889004665,1.313274754656627,35.82167445135119,1.177012307257379,0
22.1,0.1010543415,0.2259643771,15.6732222209,0.2250544852,0,0.0549144,5.293,0.1538369907726766,1.157817149428843,31.0424516089619,455.0492405086502,0.9797020432957112,1.335932255561975,267.2300401028926,0.7911231751482434,0
20.6,0.2016299194,0.4508582062,4.965924733,0.1524872968,0,0.134698,4.657,0.2176705056207151,1.42696302012608,8.606553106425569,622.6120254141638,1.116355258033173,1.737570782218986,357.0462151881562,0.5782091981929304,0
20.0,0.2658,0.5943468684,18.1539391547,0.1401968825,7,0.0205144,4.328,0.5231716247905228,1.482371877059575,26.00498888387507,659.2257721420267,0.70683697359454,2.25790678052461,247.0006926777605,0.5460951546694687,1
21.7,0.1214940408,0.2716689341,21.4907251414,0.2582222307,6,0.0977823,4.717,0.174449467059124,1.316215385264595,39.55296476754715,551.5550576339332,1.086602312770167,1.545828457759024,192.2901111970448,0.6527000251694398,0
19.0,0.4212646106,0.9419763057,36.5390761071,0.1647983908,8,0.0409558,3.184,0.6381753112910045,1.967786953588555,55.23224175569872,1008.243758454398,0.7119939019278015,3.223580005249309,342.3035368311643,0.3570565123575546,1
24.7,0.0305179233,0.0682401509,8.0051176727,0.0914677685,8,0.0746721,2.988,0.626834762585952,2.825612782992007,3.415598203014596,1734.871836421267,1.054420465005381,4.596805100978632,356.5231500961467,0.2075081239099576,0
20.1,0.2538370294,0.5675968529,22.5831330134,0.4259884621,0,0.0451323,3.849,0.5216786276267267,1.821637525199351,10.50322030220917,898.0310913351932,0.8713281610200069,2.771946889378695,259.9425230436879,0.4008769890859255,1
23.1,0.063760979,0.1425738833,8.016112897,0.0317978509,5,0.0192204,3.191,0.5992360441491127,2.499002658538954,1.339565433330834,1442.9407686729,1.001510191117955,3.996495125959952,256.1516401974523,0.2494904904039123,0
19.5,0.3346223745,0.7482383761,23.5963174429,0.4464871727,7,0.0526636,4.523,0.8433518739290244,1.268821725721033,37.37763818230067,522.0346574378154,0.1987585456523412,2.338884905789725,234.4442218675897,0.689609386792261,0
23.7,0.0483676488,0.1081533507,13.861983663,0.0073054385,5,0.00748771,7.34,0.2834334494375809,0.7791518107835675,26.94562708716121,251.2068937464952,0.5583141254176436,0.9999894961494916,125.9840750373712,1.43308169067722,0
24.9,0.0278326768,0.0622357573,9.3380199627,0.0222642903,6,0.0111526,6.398,0.3134835458907075,0.9295269607892244,4.560152092259355,327.3342228720157,0.6381355531200056,1.220918368458443,297.9059513920184,1.099793345289033,0
26.5,0.0133215567,0.0297879063,16.0152950581,0.3137295964,7,0.018849,4.27,0.3929769400736978,1.59786991656008,6.095931298731789,737.7522747864599,0.9699438861144848,2.225795947005675,114.9688479715634,0.4879686749921589,0
19.5,0.3346223745,0.7482383761,22.5106346876,0.4333945154,1,0.294754,5.143,0.6111790150178125,1.12764862294631,44.11551225020916,437.3801988690857,0.4384534482877915,1.816843797604828,323.3141171003781,0.8230825284977139,0
21.9,0.1108038821,0.2477650126,29.8191900473,0.3448075662,0,0.070206,6.339,0.545002705101218,0.9091721255511108,28.5952346722244,316.641325664771,0.4136708577231313,1.40467339337909,244.5353426062281,1.136933087442707,0
22.7,0.0766575574,0.1714115092,11.0725161342,0.2296057936,0,0.00666038,5.439,0.2189198107760587,1.134248303557028,20.92796150710036,441.2255310082676,0.8859388795692577,1.382557727544798,312.8266705253583,0.815909267936842,0
18.7,0.4836764882,1.0815335068,15.5869442503,0.3530972176,0,0.0242774,4.948,0.4997483753146983,1.271143165206391,3.499763217297274,523.4679864673953,0.6358914336021141,1.906394896810668,261.9255957920424,0.6877211392227572,1
17.2,0.9650614696,2.1579430484,32.0026332735,0.271641487,0,0.0670039,3.152,0.7612771255766104,2.251834028130482,9.362986149306852,1234.249594668934,0.5375642919197086,3.966103764341256,16.60639653381665,0.2916752021268142,0
25.7,0.0192555078,0.0430566244,6.7110908431,0.3157599574,7,0.0124627,5.668,0.194490874865223,1.089850630885894,5.602815899637211,415.5745054945188,0.877884628212481,1.301816633559306,141.4740711441671,0.8662706572233368,0
20.8,0.1838886721,0.411187571,32.5597472454,0.4831550012,5,0.136835,6.918,0.5700431490856017,0.8287675881994978,12.91980815672165,275.5799164329197,0.3563343023621769,1.301200874036819,56.04589338518406,1.306336124416488,0
24.5,0.0334622374,0.0748238376,3.0444424731,0.1937753783,9,0.193006,3.767,0.4020892178626062,1.968762303701831,3.83003001580727,1008.993468052242,1.177144208848979,2.760380398554683,357.8468744029782,0.3567912096546501,0
20.9,0.1756123185,0.3926810818,6.9427996527,0.2956638597,1,0.191751,4.366,0.2615458757646539,1.559207551767115,13.26621824961874,711.1387126199277,1.151403247141323,1.967011856392907,191.8777974583725,0.5062303508604011,0
22.8,0.0732073989,0.1636967205,8.1464929543,0.3466526049,2,0.0022475,5.818,0.2802239956492996,1.049625503186381,2.982998673031775,392.7805631409789,0.7554952507480867,1.343755755624675,249.2520729776068,0.9165422981248358,0
19.8,0.2914439045,0.6516883822,14.4036755343,0.0447715733,0,0.00110985,3.742,0.6074477960806909,1.864647710084989,0.2476719460469025,930.022841710426,0.7319715681269554,2.997323852043023,216.2932275225305,0.3870872669513319,1
20.7,0.1925550782,0.4305662442,18.4328741909,0.2484963783,2,0.0584728,4.83,0.3686675306374596,1.275380783841178,35.46024223502781,526.0878000543504,0.8051892996399834,1.745572268042373,297.3732522845614,0.6842964234540475,0
26.2,0.0152951935,0.0342010925,8.9607117609,0.0770034676,7,0.00220122,5.224,0.3899853020404004,1.198615064997196,2.030700644861646,479.3116938938423,0.7311728068440904,1.666057323150302,353.1429373585069,0.7510770227102629,0
22.9,0.0699125232,0.1563291544,17.271743067,0.4305023689,5,0.0652282,4.323,0.3493331578065774,1.579645631393876,4.461420781736745,725.1668338040586,1.027823034763689,2.131468228024064,154.4541246025618,0.4964374861320156,0
19.0,0.4212646106,0.9419763057,10.9442279523,0.4556351161,1,0.449524,3.266,0.4684017089978709,2.422324189031669,21.98431211070835,1377.040856547241,1.287703399142354,3.556944978920985,273.1890107427457,0.2614301516823948,0
18.6,0.5064714588,1.1325046106,14.8735289077,0.3926999042,0,0.254724,6.019,0.332838176743004,0.983249289873924,27.5521793707943,356.1179699417544,0.6559863889484336,1.310512190799414,135.5459310578918,1.010900966493998,0
23.6,0.0506471459,0.1132504611,12.2621988913,0.1561550557,6,0.00828972,6.341,0.5224785830367583,0.9249897519677948,5.152429791312739,324.9404732467929,0.4417024170361388,1.408277086899451,124.3399942547374,1.107895228941146,0
27.1,0.0101054342,0.0225964377,7.1022753137,0.0071955446,9,0.00167986,5.298,0.2747357407884395,1.18781967122093,2.742506307277403,472.8508747047883,0.8614831539249674,1.514156188516893,316.2333135371284,0.7613393973834908,0
18.1,0.6376097899,1.4257388333,21.9799140384,0.4301172825,0,0.0345132,7.388,0.3367760294257492,0.7813002455679843,3.794750521346799,252.2466272629769,0.5181770510762358,1.044423440059733,230.4371854501246,1.427174681803321,1
20.5,0.2111324448,0.4721064988,16.3935501272,0.4634408411,0,0.00471821,4.598,0.7813932218280256,1.309761965614802,2.536137197765501,547.5036123881862,0.2863228434752441,2.33320108775436,212.1138074364418,0.6575299082132009,1
19.9,0.2783267681,0.6223575734,14.2128537513,0.3255897125,0,0.308928,3.974,0.3894881202826616,1.720906335018899,26.21190007257594,824.5828099715636,1.050633761409864,2.391178908627935,18.81679550477106,0.4365844105001593,0
24.6,0.0319561887,0.0714562102,9.0192087361,0.2976549086,2,0.000579736,6.868,0.2104471082877649,0.8565202681844049,0.6361555304629417,289.5375487683472,0.676268054555136,1.036772481813674,180.2247768483069,1.243362049348661,0
22.1,0.1010543415,0.2259643771,7.8475649117,0.4221821035,6,0.142919,4.657,0.2230403604750963,1.413167504602489,16.40040977847547,613.6050008920388,1.097974114964257,1.72836089424072,58.66806668678916,0.586696652531586,0
19.4,0.3503926411,0.7835017643,8.0998845998,0.2089630015,0,0.115951,3.445,0.5149739242330422,2.235038023495604,6.375851029412914,1220.466324689043,1.08405172172601,3.386024325265198,357.9232333926063,0.2949692201394601,0
19.2,0.3841978911,0.8590926012,25.8316485898,0.208589588,0,0.13164,5.195,0.8331011938977626,1.100261590809678,23.70617095026805,421.5434595804446,0.1836323459062838,2.016890835713073,318.3354905518329,0.8540044728918393,0
20.7,0.1925550782,0.4305662442,8.3261824524,0.2794334462,0,0.143015,4.911,0.249441069304206,1.310034736062646,14.97551130247512,547.6746555831121,0.983258270673526,1.636811201451766,217.173539820518,0.6573245563403077,0
24.1,0.040230458,0.0899580388,14.5549959577,0.4303618548,0,0.012946,6.101,0.01296125557883429,0.9925462692961412,10.74760091756775,361.1807278371487,0.9796816234259752,1.005410915166307,188.4820622381388,0.9967309223716914,0
20.1,0.2538370294,0.5675968529,31.040502842,0.3213781712,2,0.0515351,5.687,0.6205068338460277,1.037485264732494,16.54562912073658,385.9858043804812,0.3937185679514263,1.681251961513561,150.8319735403842,0.9326767873699676,0
23.3,0.058150704,0.130028927,5.6102088311,0.2197177024,2,0.012463,5.946,0.2012911336705421,1.024000042047075,5.930585319232098,378.4847526925599,0.8178779127047361,1.230122171389413,24.10210151288632,0.9511611694762908,0
26.4,0.0139493823,0.0311917671,16.2703539625,0.2794882905,8,0.00824096,7.215,0.2987865236008573,0.8048710969882795,0.7158741266741214,263.7472408531266,0.564386459972343,1.045355734004216,220.0515021866404,1.364943188924103,0
26.5,0.0133215567,0.0297879063,15.4969908466,0.4258655399,7,0.00328393,7.115,0.3109179551817101,0.8173256712515705,6.504633034710794,269.8926991221326,0.5632044448285136,1.071446897674627,30.44090611080668,1.33386342487572,0
22.7,0.0766575574,0.1714115092,1.3210015585,0.312513113,7,0.304207,3.438,0.446048412690774,2.319897792054919,1.459931115510595,1290.629846602508,1.285111064303991,3.354684519805847,319.0023101567293,0.2789335772356997,0
24.8,0.0291443905,0.0651688382,2.1194295772,0.1612835957,9,0.16126,4.266,0.2960812410570201,1.62632937526463,2.917932650093574,757.5497976373736,1.14480375546879,2.10785499506047,7.957588889267704,0.4752162842928063,0
20.2,0.2424124811,0.5420507863,18.0183396605,0.4858846147,0,0.119386,5.182,0.1582994399307163,1.221222962806302,15.73210382744206,492.93637790342,1.027904051763535,1.41454187384907,308.6824688820185,0.7303173718506408,0
25.7,0.0192555078,0.0430566244,13.0144093636,0.0123953273,9,0.00501402,4.625,0.4718578801915863,1.40245701462962,2.551353034948882,606.6424058827861,0.7406966206466672,2.064217408612573,32.8166278352917,0.5934303248651535,0
20.5,0.2111324448,0.4721064988,17.296683871,0.1899101777,0,0.090748,6.554,0.5464253273647408,0.8750159597970893,27.75263660449618,298.966404488153,0.3968850775155919,1.353146842078587,292.851866973082,1.204148675555502,0
18.8,0.4619074603,1.0328564805,14.814260152,0.4272122118,0,0.106536,4.127,0.4123021821101549,1.609074626770042,28.20256139437302,745.5258502852745,0.9456496469746708,2.272499606565414,43.40004540286419,0.4828806403724921,0
21.1,0.160160338,0.358129403,19.1002603461,0.3210227753,4,0.179884,6.237,0.294112487765587,0.9446071816678008,26.5620020718469,335.332225737692,0.6667864135062442,1.222427949829358,54.12316784574595,1.073562194054096,0
21.8,0.1160259082,0.2594418179,8.5694625908,0.1641726849,4,0.0214322,4.936,0.4390606453326319,1.28581546705545,5.530381518658426,532.5573651248792,0.7212644983114044,1.850366435799495,161.1744889705962,0.6759835157205717,1
19.7,0.3051792326,0.6824015094,14.4392764289,0.2906378612,0,0.0622295,3.596,0.4940709730091893,2.061167921359341,11.838636259736,1080.857620914452,1.042804680918003,3.079531161800679,316.852513101458,0.3330688455482457,0
19.7,0.3051792326,0.6824015094,14.4392730309,0.2906377201,0,0.0645324,3.596,0.4940857376721842,2.060783780110767,11.84115603999604,1080.555474753222,1.042579905931867,3.078987654289668,90.09078298727438,0.3331619786408624,0
27.1,0.0101054342,0.0225964377,5.1758099882,0.0386137604,7,0.0214742,5.511,0.2132840675088968,1.130128049373412,4.929234468214145,438.8235313424822,0.8890897421971555,1.371166356549669,226.9701807143246,0.8203753315111901,0
20.855,0.1792895498,0.4009036209,29.7315687121,0.1699533696,2,0.0232265,3.116,0.7834519376266729,2.264297982587081,3.645732139808849,1244.511162441997,0.4903293407650659,4.038266624409095,350.0280342178712,0.2892702057357228,1
25.5,0.0211132445,0.0472106499,16.3920491786,0.0114231922,9,0.00254061,4.588,0.53156933383155,1.399479187040036,8.009051358942127,604.7113122218691,0.6555589678740451,2.143399406206028,33.30338084638531,0.5953253936614232,0
16.8,1.1602590821,2.5944181791,19.2915943937,0.4299821747,0,0.000958186,4.667,0.3283393095931395,1.346207298187098,33.48663014190705,570.5140416582359,0.9041945233311004,1.788220073043095,47.47452121821524,0.6310098853196264,1
20.7,0.1925550782,0.4305662442,30.05117254,0.4465904738,2,0.121622,5.22,0.5221127360235354,1.153187967189838,28.21135035379116,452.3229047038134,0.5510938424909329,1.755282091888744,78.71564926402021,0.7958915992453056,0
23.6,0.0506471459,0.1132504611,17.8645032847,0.3381887111,7,0.0779894,4.248,0.3959393678302442,1.601507709751059,11.41076494771133,740.2731156028121,0.9674077595769626,2.235607659925156,103.8446107125263,0.4863070026619138,0
24.8,0.0291443905,0.0651688382,4.7288494257,0.3415432033,5,0.0378689,5.004,0.1889226522509931,1.292702072996871,0.9766283120282108,536.8415167885923,1.048481368795945,1.536922777197796,88.08560386672828,0.6705889703790694,0
28.2,0.0060891262,0.0136157002,7.0234714204,0.3669637045,5,0.0018167,5.355,0.1847336609298288,1.176369255112929,4.763240378523409,466.0300541787257,0.9590542560106218,1.393684254215236,296.7287913094698,0.7724823684052308,0
21.6,0.1272198785,0.2844722965,12.5843149042,0.4268087856,6,0.132045,5.021,0.6626482115399499,1.206289130003503,11.04598829694268,483.9222028238801,0.4069437954065997,2.005634464600407,294.4020421648985,0.7439212292787055,0
25.3,0.0231502122,0.0517654482,6.6031521296,0.0372293053,7,0.0381176,4.718,0.2794206109126161,1.391213692916904,9.926448869232324,599.3619824359092,1.002479912932066,1.779947472901742,13.40773762364615,0.6006386967303109,0
19.8,0.2914439045,0.6516883822,15.8702294168,0.435029433,0,0.0474637,6.587,0.3645097884518175,0.8931071288713787,9.450316331460767,308.2859701749317,0.5675608382616623,1.218653419481095,268.2979575691623,1.167746945460165,1
18.9,0.4411182,0.9863702813,14.1256608754,0.3399606288,1,0.0997003,7.325,0.1830309189582611,0.7846785531482295,24.76551165197736,253.8844493763703,0.6410581164786704,0.9282989898177888,22.66428328183171,1.417967901871449,0
24.7,0.0305179233,0.0682401509,16.6653427543,0.4192738246,7,0.0175087,6.402,0.1215374497136309,0.9358697574156558,1.526753698030924,330.6903690592395,0.8221265338352426,1.049612980996069,348.7294139583683,1.088631643625249,0
22.8,0.0732073989,0.1636967205,15.2361880904,0.045838278,7,0.0364887,4.942,0.4548856167874193,1.270886989530334,15.68973430162869,523.3097513301993,0.6927787774307214,1.848995201629946,246.0465319208958,0.6879290880495103,0
20.6,0.2016299194,0.4508582062,11.4207945569,0.3599695685,1,0.0439084,4.649,0.4187310676789489,1.379914815489344,20.11205823947074,592.0751628373572,0.8021016114934914,1.957728019485197,69.86926574448853,0.6080309099182596,1
26.4,0.0139493823,0.0311917671,17.7586727257,0.2950297897,7,0.00429634,4.362,0.424151167871461,1.539086225362885,4.977256577555035,697.417521031479,0.8862810054203389,2.191891445305431,180.1214522629086,0.5161900714331936,0
25.8,0.0183888672,0.0411187571,12.8992662984,0.2363871256,6,0.0424494,6.642,0.1932362772885635,0.8914455114941706,7.580553673069472,307.4260257616186,0.7191858994474377,1.063705123540903,178.8934670265987,1.171013414066471,0
18.3,0.5815070396,1.30028927,11.8317793459,0.143969205,0,0.0339574,3.673,0.6090639654965726,1.916332082190974,5.825998314855387,968.9571738440044,0.7491632650034354,3.083500899378512,179.638250250893,0.3715334482450074,1
20.3,0.2315021222,0.5176544822,14.2507452369,0.4561929086,2,0.00596999,5.737,0.565583517389498,1.030498663931272,20.53373299942401,382.0934355103726,0.4476656049198451,1.613331722942699,355.5448414763179,0.9421779244103952,1
22.4,0.0880146521,0.1968067451,26.6504984171,0.2807426844,1,0.0200593,5.873,0.5737126516482606,1.00986054070864,2.75882662551541,370.6726400518484,0.4304907721037399,1.58923030931354,205.6934071120515,0.9712073703353028,0
25.8,0.0183888672,0.0411187571,5.8164596204,0.0375231873,8,0.0373314,5.33,0.1324939126467949,1.182270207016066,10.58432916725691,469.5410266952918,1.025626601482771,1.33891381254936,357.18767646002,0.7667061652391488,0
23.6,0.0506471459,0.1132504611,14.9604056818,0.2848083047,7,0.0861491,5.954,0.1239925543832356,1.008238435439085,24.77533426614956,369.7799001578682,0.8832243764016361,1.133252494476534,189.6989616732073,0.9735521044986682,0
27.197,0.0096639567,0.0216092642,8.3488067157,0.2915991219,6,0.00223976,6.091,0.3458404440467126,0.986420173735552,2.500098601413876,357.8420270713033,0.6452761828342133,1.327564164636891,87.10404936982205,1.006030518400419,0
23.6,0.0506471459,0.1132504611,4.5024047469,0.0313053249,5,0.000861835,5.897,0.05246709071478795,1.03771330509492,8.271725233375378,386.1130715074642,0.9832675069805626,1.092159103209278,84.67708481768545,0.9323693668139402,0
17.6,0.8027031673,1.7948988478,25.1708943873,0.3060137483,0,0.133291,6.688,0.5947315350636526,0.8593744787882035,14.28774070214086,290.9860069980722,0.3482773758239688,1.370471581752438,117.7079357858784,1.23717289265523,0
19.6,0.3195618867,0.7145621017,10.0287198389,0.4779374034,0,0.292795,4.613,0.1358804031244531,1.432795124995879,19.2328052642266,626.4329159011737,1.238106345816687,1.62748390417507,5.963160809367608,0.5746824454173378,0
25.8,0.0183888672,0.0411187571,15.2512863886,0.0085592818,7,0.0037088,5.922,0.4509533843012976,1.010080132470393,11.55872815563377,370.7935494440339,0.5545810783173661,1.465579186623419,81.3054833359758,0.9708906763339932,0
28.0,0.0066765941,0.0149293183,10.7906428628,0.0016158185,7,0.00121086,5.396,0.3714095906483116,1.150372390909404,0.5563053885399334,450.6673567798275,0.7231130521086228,1.577631729710185,143.1191860006739,0.7988153448084707,0
26.4,0.0139493823,0.0311917671,17.8676101998,0.0084414313,8,0.00668416,3.103,0.7063346155959693,2.438661077782728,1.351465067769131,1390.995090107213,0.7161503428382124,4.161171812727242,11.91519769185392,0.2588075274746314,0
23.2,0.0608912622,0.1361570015,13.4769053851,0.013715636,7,0.00619496,4.28,0.5080188689432343,1.558818245279435,2.085689092444765,710.8723911488971,0.7669091634244992,2.350727327134371,144.8143307230583,0.5064200051688258,0
25.7,0.0192555078,0.0430566244,11.0617423623,0.3394092456,7,0.0170424,5.15,0.2064789557870915,1.22143428760257,20.16126435772545,493.0643326534735,0.969233811335841,1.473634763869298,34.841628954345,0.7301278477447865,0
21.4,0.1394938229,0.3119176705,17.4421855682,0.4557133061,4,0.169559,6.488,0.665818135289152,0.8782305354626117,23.31873919469739,300.6154011243512,0.2934887179869021,1.462972352938321,189.0606429853663,1.197543434745993,0
23.779,0.0466396171,0.1042893544,7.0358451967,0.1961975723,6,0.0562518,5.526,0.06096140437879183,1.126558319780845,12.50919345319062,436.7460096596508,1.057881742492393,1.195234897069298,305.2703418923448,0.8242777084112166,0
19.5,0.3346223745,0.7482383761,26.8748050922,0.476921729,0,0.00190026,4.123,0.4975274034606143,1.652818488366978,4.38937420060572,776.1330371801811,0.8304959974580578,2.475140979275898,356.727213219588,0.4638380055408274,1
27.5,0.008405334,0.0187948982,8.7585983929,0.1656816216,6,0.017912,6.665,0.158516791292177,0.88855079195061,7.298970345630948,305.9298222018328,0.7477005715104766,1.029401012390744,22.79601006729512,1.176740460962629,0
23.8,0.046190746,0.1032856481,6.6219884745,0.1895134854,2,0.0401482,6.008,0.2040117936646561,1.01128749462238,2.3933154479708,371.4585697283394,0.804972918933832,1.217602070310928,137.0783640899106,0.969152495965514,0
18.6,0.5064714588,1.1325046106,13.4208890141,0.3040263371,0,0.238722,2.988,0.6235581716515477,2.649205184304277,23.33962727805343,1574.968315443733,0.9972716432497004,4.301138725358853,170.0304963677767,0.2285760268761808,0
